stage,global_epoch,local_epoch,train_time_sec,train_lr,train_loss,train_loss_recon_total,train_loss_recon_exact_total,train_loss_recon_tol_total,train_loss_vq,train_loss_enc_var,train_loss_code_norm,train_loss_cont_projection,train_loss_cont_parent_margin,train_cont_alpha_entropy,train_cont_alpha_mean_entropy,train_cont_alpha_sample_entropy,train_cont_alpha_final_entropy,train_cont_alpha_final_usage_entropy,train_cont_alpha_mean_max,train_cont_alpha_sample_max,train_cont_alpha_final_max,train_cont_adapter_delta_logit_norm,train_cont_alpha_adapter_enabled,train_cont_residual_norm,train_cont_safe_radius,train_cont_hull_scale,train_cont_hull_scale_delta,train_cont_hull_expansion_fraction,train_cont_geometric_projection_mse,train_cont_distance_reference_mse,train_cont_hard_vertex_mse,train_cont_projection_gain_vs_hard,train_cont_decode_uses_projection_target,train_continuous_sample_mix,train_continuous_gumbel_tau,train_continuous_posterior_temperature,train_blank,train_blank_sep,train_loss_isi,train_loss_ctx,train_loss_ctx_field,train_loss_sp_cons,train_loss_sp_token,train_loss_sp_pixel,train_lambda_sp_token_eff,train_lambda_sp_pixel_eff,train_sp_memory_used,train_adj_memory_used,train_adj_pred_mean,train_adj_upper_allowed_mean,train_adj_lower_allowed_mean,train_adj_tgt_mean,train_adj_conf_mean,train_avg_vq_blank_frac,train_avg_vq_residual_norm,train_avg_vq_commit,train_avg_vq_usage,train_blank_token_norm,train_activity_offset_norm,train_pos_weight_eff,train_lambda_ctx_eff,train_lambda_isi,train_lambda_vq,train_cfg_drop_prob,train_training_prob_threshold_used,train_pred_mean_p,train_tgt_mean,train_loss_recon_l1,train_loss_recon_l1_exact,train_loss_recon_l1_tol,train_loss_recon_l2,train_loss_recon_l2_exact,train_loss_recon_l2_tol,train_perplexity_nonblank_l1,train_active_codes_nonblank_l1,train_child_per_active_parent_l1,train_vq_commit_l1,train_vq_usage_l1,train_vq_soft_usage_raw_l1,train_perplexity_nonblank_l2,train_active_codes_nonblank_l2,train_child_per_active_parent_l2,train_vq_commit_l2,train_vq_usage_l2,train_vq_soft_usage_raw_l2,train_vq_num_levels,train_vq_near_zero_thresh,train_vq_l1_num_codes,train_vq_l1_code_dim,train_vq_l1_alive,train_vq_l1_dead,train_vq_l1_alive_frac,train_vq_l1_dead_frac,train_vq_l1_norm_min,train_vq_l1_norm_max,train_vq_l1_norm_mean,train_vq_l1_norm_std,train_vq_l1_cos_max,train_vq_l1_cos_min,train_vq_l1_cos_mean,train_vq_l1_cos_std,train_vq_l2_num_codes,train_vq_l2_code_dim,train_vq_l2_alive,train_vq_l2_dead,train_vq_l2_alive_frac,train_vq_l2_dead_frac,train_vq_l2_norm_min,train_vq_l2_norm_max,train_vq_l2_norm_mean,train_vq_l2_norm_std,train_vq_l2_cos_max,train_vq_l2_cos_min,train_vq_l2_cos_mean,train_vq_l2_cos_std,train_vq_total_codes,train_vq_total_alive,train_vq_total_dead,train_vq_total_alive_frac,train_vq_total_dead_frac,train_AUPRC_tol_cond,val_val_loss_BCE,val_val_loss_BCE_full,val_val_loss_vq,val_val_loss_BCE_cond,val_val_loss_BCE_full_cond,val_val_loss_vq_cond,val_AUPRC_cond,val_BestF1_cond,val_BestF1_threshold_cond,val_AUPRC_tol_cond,val_BestF1_tol_cond,val_BestF1_threshold_tol_cond,val_eval_count,val_eval_density,val_eval_mask_frac,val_cont_adapter_projection_mse,val_cont_geometric_projection_mse,val_cont_distance_reference_mse,val_cont_hard_vertex_mse,val_val_loss_recon_ref1_cond,val_val_loss_recon_ref1_exact_cond,val_val_loss_recon_ref1_tol_cond,val_val_loss_recon_ref2_cond,val_val_loss_recon_ref2_exact_cond,val_val_loss_recon_ref2_tol_cond,val_val_loss_BCE_uncond,val_val_loss_BCE_full_uncond,val_val_loss_vq_uncond,val_AUPRC_uncond,val_BestF1_uncond,val_BestF1_threshold_uncond,val_AUPRC_tol_uncond,val_BestF1_tol_uncond,val_BestF1_threshold_tol_uncond,val_val_loss_recon_ref1_uncond,val_val_loss_recon_ref1_exact_uncond,val_val_loss_recon_ref1_tol_uncond,val_val_loss_recon_ref2_uncond,val_val_loss_recon_ref2_exact_uncond,val_val_loss_recon_ref2_tol_uncond,is_base,is_finetune,base_best_epoch,ft_shift_offset
base,11,11,323.5290606021881,0.0009967195189721962,0.6522032797336579,0.40618630945682527,0.07429104354232549,0.33189526150623955,0.0124213848883907,0.02648859688391288,0.011625925699869791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661165235168157,0.9267766952966369,0.35,7.914259258906046,5.57500143827383e-08,0.0006589327536251706,0.1043553610642751,0.25935283849636714,3.7032851970171994e-10,1.0718889143390697e-06,0.0,0.0003454915028125263,0.0,1.0,1.0,0.022320475429296494,0.06703238685925801,0.04290072880685329,0.05362590948740641,0.9996802727381389,0.9182963053385417,0.1591248020529747,0.012194052959481875,0.0002273318753092705,0.20250137150287628,0.19230858981609344,97.5772975566101,0.034549150281252626,0.01,1.0,0.0,0.5,0.02008922261496385,0.000119940540632039,0.33053727050622306,0.04962303303182125,0.2809142341216405,0.15129807690779368,0.049336021021008494,0.1019620547691981,21.459884254137673,30.466666666666665,1.0,0.018012440173576276,0.00043614540287914376,0.4361453851064046,131.131085395813,186.96666666666667,6.058046594982078,0.006375665621211131,1.8518345469450045e-05,0.01851834456125895,2,1e-06,32,64,32,0,1.0,0.0,6.196504592895508,11.259671211242676,9.521822929382324,1.2308896780014038,0.9678257703781128,-0.9633062481880188,0.020871827378869057,0.5878044366836548,256,64,256,0,1.0,0.0,0.3742014467716217,8.279847145080566,2.2282934188842773,1.4272410869598389,0.9999256134033203,-0.9684786796569824,0.0203076358884573,0.4631836712360382,288,288,0,1.0,0.0,0.030246499837126323,0.16999841729799905,0.16999841729799905,0.011963420702765385,0.16999841729799905,0.16999841729799905,0.011963420702765385,0.002365423086340782,0.009051338530585856,0.32999998331069946,0.030246499837126323,0.07059701094919679,0.3199999928474426,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.16999841729799905,0.016326998127624393,0.15367142111063004,0.0,0.0,0.0,0.16999841729799905,0.16999841729799905,0.011963420702765385,0.002365423086340782,0.009051338530585856,0.32999998331069946,0.030246499837126323,0.07059701094919679,0.3199999928474426,0.16999841729799905,0.016326998127624393,0.15367142111063004,0.0,0.0,0.0,1,0,279,279
base,12,12,320.10406970977783,0.0009960967771506667,0.6624227166175842,0.39880939026673634,0.07047933905074993,0.3283300538857778,0.011289501345405977,0.026858814992010593,0.005530993143717448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381899395872707,0.9123620120825459,0.35,7.48672293027242,5.878570732420485e-08,0.0005545357270117772,0.08105449341237544,0.21587154219547908,4.5368149699983225e-10,1.0132795599323194e-06,0.0,0.0004477357683661733,0.0,1.0,1.0,0.028563669758538406,0.06738428473472595,0.04312594197690487,0.053907426570852596,0.9996987680594126,0.9161844889322917,0.15161693021655082,0.011111372181524833,0.0001781292024437183,0.20514963567256927,0.19684071838855743,97.07359806323417,0.04477357683661733,0.01,1.0,0.0,0.5,0.01702411665270726,0.00012287765615231667,0.3245119442542394,0.04708570204675198,0.2774262418349584,0.14859489848216376,0.04678727400799592,0.1018076241016388,22.83847624460856,30.6,1.0,0.016413738392293452,0.00035004503151867537,0.35004501342773436,141.56404673258464,194.9,6.3247020609319,0.0058090061337376635,6.213379223633334e-06,0.00621337890625,2,1e-06,32,64,32,0,1.0,0.0,6.445127964019775,11.084853172302246,9.520038604736328,1.146607756614685,0.9715930223464966,-0.9534770250320435,0.030166074633598328,0.5902870297431946,256,64,256,0,1.0,0.0,0.3592417240142822,8.2798490524292,2.1449790000915527,1.4195468425750732,0.9999256730079651,-0.9751018285751343,0.01447668019682169,0.4750004708766937,288,288,0,1.0,0.0,0.03494470415496874,0.16576983655492464,0.16576983655492464,0.012098855338990688,0.16576983655492464,0.16576983655492464,0.012098855338990688,0.002754888590713487,0.00915963486934973,0.3400000035762787,0.03494470415496874,0.07985889816063674,0.3199999928474426,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.16576983655492464,0.013975477234149972,0.15179436032970747,0.0,0.0,0.0,0.16576983655492464,0.16576983655492464,0.012098855338990688,0.002754888590713487,0.00915963486934973,0.3400000035762787,0.03494470415496874,0.07985889816063674,0.3199999928474426,0.16576983655492464,0.013975477234149972,0.15179436032970747,0.0,0.0,0.0,1,0,279,279
base,13,13,319.4265806674957,0.0009954201810333646,0.6735748747984568,0.3884600232044856,0.06362476022914051,0.32483525983989237,0.010377747286111117,0.036288263058910766,0.003750022252400716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05152684346344086,0.8969463130731183,0.35,7.041008504231771,6.155061763971996e-08,0.0006246026401640848,0.06114813865472873,0.1547603319088618,5.595980475299929e-10,1.013279556142758e-06,0.0,0.0005522642316338267,0.0,1.0,1.0,0.029675484572847684,0.06713395938277245,0.04296573512256145,0.0537071667611599,0.9996614754199982,0.9199361165364583,0.14518053084611893,0.010178383067250251,0.0001993641769028424,0.206940695643425,0.20067791640758514,96.52393605146844,0.055226423163382665,0.01,1.0,0.0,0.5,0.01443460841352741,0.00011756210712216368,0.3173437794049581,0.042493253201246264,0.2748505254586538,0.14223248437047004,0.042263014055788514,0.09996946876247724,22.488410091400148,30.166666666666668,1.0,0.015063486248254775,0.0003833822944822411,0.3833822727203369,137.55857076644898,190.73333333333332,6.1945600049437655,0.00529327984744062,1.5346062923526915e-05,0.015346062183380128,2,1e-06,32,64,32,0,1.0,0.0,6.415352821350098,10.94853687286377,9.509095191955566,1.1317708492279053,0.9715701937675476,-0.9548646807670593,0.03382014483213425,0.5908373594284058,256,64,256,0,1.0,0.0,0.30700886249542236,8.279851913452148,2.0773019790649414,1.3641740083694458,0.9999220371246338,-0.977830171585083,0.007925517857074738,0.4835558831691742,288,288,0,1.0,0.0,0.03494119886156268,0.16282268737753233,0.16282268737753233,0.010897835173333684,0.16282268737753233,0.16282268737753233,0.010897835173333684,0.002700361329041892,0.009970627927284275,0.3100000023841858,0.03494119886156268,0.08207794957293796,0.29999998211860657,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.16282268737753233,0.012309423182159662,0.15051326155662537,0.0,0.0,0.0,0.16282268737753233,0.16282268737753233,0.010897835173333684,0.002700361329041892,0.009970627927284275,0.3100000023841858,0.03494119886156268,0.08207794957293796,0.29999998211860657,0.16282268737753233,0.012309423182159662,0.15051326155662537,0.0,0.0,0.0,1,0,279,279
base,14,14,318.8442244529724,0.0009946898048166792,0.664482976992925,0.3858097086350123,0.061458006780594585,0.3243517059832811,0.009822395350784063,0.022906886258472998,0.0023269176483154295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596876794105064,0.8806246411789872,0.35,6.578682216008504,6.358825335913328e-08,0.0006983064168404478,0.0446090267971158,0.11164169659217199,6.632000596843805e-10,1.013279556142758e-06,0.0,0.0006545084971874737,0.0,1.0,1.0,0.03211744309713443,0.06727367416024208,0.04305515227218469,0.053818939129511516,0.9996921479701996,0.9173583984375,0.1405478075146675,0.009657386069496473,0.00016500926139997318,0.20803529024124146,0.20375116169452667,95.92885397135706,0.06545084971874737,0.01,1.0,0.0,0.5,0.012256473737458388,0.00012032645172439515,0.31505266825358075,0.0410256564617157,0.2740270147720973,0.1415140837430954,0.04086470063775778,0.10064938242236773,23.59316530227661,30.5,1.0,0.01436684625223279,0.00032287234401640795,0.32287232875823973,144.20794410705565,197.5,6.416335258873494,0.00494792570049564,7.146176115687316e-06,0.007146175702412923,2,1e-06,32,64,32,0,1.0,0.0,6.312012672424316,11.10016918182373,9.568408966064453,1.0637247562408447,0.968556821346283,-0.9573054313659668,0.033260032534599304,0.5983286499977112,256,64,256,0,1.0,0.0,0.23284563422203064,8.279851913452148,1.995202898979187,1.3087435960769653,0.9999219179153442,-0.9761757850646973,0.0018709683790802956,0.4882945120334625,288,288,0,1.0,0.0,0.03314024581670582,0.16095328951875368,0.16095328951875368,0.010122846656789383,0.16095328951875368,0.16095328951875368,0.010122846656789383,0.00277384272647421,0.009852301301911243,0.3100000023841858,0.03314024581670582,0.07368800061386992,0.28999999165534973,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.16095328951875368,0.010164646975075206,0.150788647433122,0.0,0.0,0.0,0.16095328951875368,0.16095328951875368,0.010122846656789383,0.00277384272647421,0.009852301301911243,0.3100000023841858,0.03314024581670582,0.07368800061386992,0.28999999165534973,0.16095328951875368,0.010164646975075206,0.150788647433122,0.0,0.0,0.0,1,0,279,279
base,15,15,316.3460638523102,0.000993905728594593,0.6555501341819763,0.3786935577789942,0.05715121092895667,0.3215423377851645,0.010045129805803299,0.01673948314661781,0.0015241046746571859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825118753255666,0.8634976249348867,0.35,6.104968627293904,6.53727335967839e-08,0.0007173589682982613,0.0448637291478614,0.11239787638187408,7.599596785201612e-10,1.013279556142758e-06,0.0,0.0007499999999999999,0.0,1.0,1.0,0.03150685944904884,0.06703238499661286,0.04290072793761889,0.053625909114877385,0.9996802727381389,0.9193013509114584,0.14026407152414322,0.009862783427039782,0.00018234631837306856,0.20900724828243256,0.20593203604221344,95.28893909706797,0.075,0.01,1.0,0.0,0.5,0.009955629240721464,0.00011732959186095589,0.3091066300868988,0.03815136644989252,0.27095525662104286,0.139173852900664,0.037999688958128296,0.10117416232824325,23.082752068837483,30.533333333333335,1.0,0.014777834371974071,0.00035196851968066767,0.35196850299835203,144.00478439331056,198.76666666666668,6.414293789837032,0.0049477323579291506,1.2724113863290162e-05,0.01272411346435547,2,1e-06,32,64,32,0,1.0,0.0,6.738857746124268,10.88612174987793,9.598699569702148,0.9873331189155579,0.9711599349975586,-0.9462668299674988,0.02300027199089527,0.5994814038276672,256,64,256,0,1.0,0.0,0.32366904616355896,5.206829071044922,1.8489521741867065,0.9321644306182861,0.9999217987060547,-0.9894062280654907,0.007871228270232677,0.4864220917224884,288,288,0,1.0,0.0,0.0361327897809428,0.15596626326441765,0.15596626326441765,0.00989986148973306,0.15596626326441765,0.15596626326441765,0.00989986148973306,0.002914660929370952,0.011403298430714305,0.3199999928474426,0.0361327897809428,0.07943669577450778,0.3100000023841858,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.15596626326441765,0.008696461096405983,0.14726980154712996,0.0,0.0,0.0,0.15596626326441765,0.15596626326441765,0.00989986148973306,0.002914660929370952,0.011403298430714305,0.3199999928474426,0.0361327897809428,0.07943669577450778,0.3100000023841858,0.15596626326441765,0.008696461096405983,0.14726980154712996,0.0,0.0,0.0,1,0,279,279
base,16,16,320.6255075931549,0.0009930680383498998,0.6610825995604197,0.37721481124560036,0.056810817153503494,0.3204039936264356,0.009176804854845007,0.025782687574004134,0.0009422779083251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07716457095436377,0.8456708580912724,0.35,5.622825972239176,6.675110597598177e-08,0.000676112871345443,0.04949332050358256,0.11284354155262312,8.456479701675808e-10,1.0132795599323194e-06,0.0,0.0008345653031794289,0.0,1.0,1.0,0.03130308234443267,0.0671339592585961,0.042965734874208766,0.05370716750621796,0.9996614754199982,0.9186075846354167,0.13280316417415935,0.00902607172417144,0.00015073309647656668,0.2103988379240036,0.20830196142196655,94.60482294732421,0.0834565303179429,0.01,1.0,0.0,0.5,0.008575664429614941,0.00012161820001589755,0.30819206138451893,0.037920133024454114,0.2702719271183014,0.13804550270239513,0.03778136825809876,0.10026413301626841,24.211331144968668,31.033333333333335,1.0,0.013631686133642991,0.000294971265248023,0.29497125148773196,152.11951033274332,204.46666666666667,6.500026135005974,0.004420457400071124,6.4949277837437576e-06,0.006494927406311035,2,1e-06,32,64,32,0,1.0,0.0,6.607056617736816,10.711048126220703,9.618035316467285,0.9732897877693176,0.9748334884643555,-0.9388875961303711,0.017557043582201004,0.6018604040145874,256,64,256,0,1.0,0.0,0.3837977945804596,6.293936729431152,1.8396806716918945,0.9841048717498779,0.9951744079589844,-0.9781765937805176,0.0026668941136449575,0.49125760793685913,288,288,0,1.0,0.0,0.0355265138742066,0.15356124192476273,0.15356124192476273,0.009180535329505801,0.15356124192476273,0.15356124192476273,0.009180535329505801,0.002777288319908823,0.009833390903011016,0.3199999928474426,0.0355265138742066,0.08049576464377414,0.3100000023841858,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.15356124192476273,0.007314983949375649,0.14624625941117605,0.0,0.0,0.0,0.15356124192476273,0.15356124192476273,0.009180535329505801,0.002777288319908823,0.009833390903011016,0.3199999928474426,0.0355265138742066,0.08049576464377414,0.3100000023841858,0.15356124192476273,0.007314983949375649,0.14624625941117605,0.0,0.0,0.0,1,0,279,279
base,17,17,313.63359451293945,0.0009921768259447744,0.6369465510050456,0.3723668237527212,0.054739690540979304,0.3176271330565214,0.008777800869817535,0.015396878294025858,0.0008041183153788249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637287570313157,0.8272542485937369,0.35,5.1148370742797855,6.826322997236881e-08,0.000735154048500893,0.041318870972221096,0.11630554969112078,9.165199969333552e-10,1.013279556142758e-06,0.0,0.0009045084971874737,0.0,1.0,1.0,0.03104305099695921,0.07086959059039752,0.04535653789838155,0.05669567237297694,0.999701718489329,0.91639404296875,0.12805082897345224,0.008632112077126901,0.00014568884143955073,0.21192988753318787,0.21097196638584137,93.87718066217124,0.09045084971874738,0.01,1.0,0.0,0.5,0.007368529479329785,0.00012065100260466958,0.30376368860403696,0.036528208665549754,0.26723547975222267,0.13720626831054689,0.0364229637508591,0.10078330660859744,24.279607073465982,31.1,1.0,0.013156453768412272,0.0002848098306761434,0.28480981985727943,150.21237754821777,205.5,6.564081069609508,0.0041077704479297004,6.567852021059177e-06,0.006567851702372233,2,1e-06,32,64,32,0,1.0,0.0,6.529264450073242,10.758186340332031,9.606237411499023,0.9746060967445374,0.9728085994720459,-0.9437568783760071,0.014972499571740627,0.6035075187683105,256,64,256,0,1.0,0.0,0.3759375512599945,7.297131061553955,1.7983243465423584,0.9869318008422852,0.9961053133010864,-0.9834016561508179,-0.0006058918661437929,0.4941521883010864,288,288,0,1.0,0.0,0.03631006827772098,0.15578800439834595,0.15578800439834595,0.009098886589830121,0.15578800439834595,0.15578800439834595,0.009098886589830121,0.0029385755753646298,0.011360931723339098,0.28999999165534973,0.03631006827772098,0.0775907208479444,0.28999999165534973,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.15578800439834595,0.00641644315328449,0.14937156066298485,0.0,0.0,0.0,0.15578800439834595,0.15578800439834595,0.009098886589830121,0.0029385755753646298,0.011360931723339098,0.28999999165534973,0.03631006827772098,0.0775907208479444,0.28999999165534973,0.15578800439834595,0.00641644315328449,0.14937156066298485,0.0,0.0,0.0,1,0,279,279
base,18,18,325.3271028995514,0.0009912321891107007,0.6273531337579091,0.37510311007499697,0.056684690372397505,0.3184184167534113,0.00868713694314162,0.018254466898118455,0.0022935132185618085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09581932951801181,0.8083613409639764,0.35,4.576765410105387,7.033928094794343e-08,0.000661814307871585,0.03910387782379985,0.10376644482215246,9.694781903194874e-10,1.013279556142758e-06,0.0,0.0009567727288213006,0.0,1.0,1.0,0.03299286545564731,0.06912465753654638,0.044239780368904275,0.055299724265933034,0.9996946612993877,0.9166890462239583,0.12683005034923553,0.008497723828380306,0.0001894130946311634,0.21486493945121765,0.21482335031032562,93.10673033669521,0.09567727288213006,0.01,1.0,0.0,0.5,0.006381299269075195,0.00012720986002629314,0.30561140676339466,0.03781108359495799,0.26780031820138295,0.1389834091067314,0.037747213554879026,0.10123619710405668,22.627846654256185,30.566666666666666,1.0,0.01296519221117099,0.0003722580683340008,0.37225805123647054,140.77994270324706,200.5,6.498252026060702,0.00403025538350145,6.568122258462002e-06,0.006568121910095215,2,1e-06,32,64,32,0,1.0,0.0,6.348494529724121,10.898411750793457,9.620402336120605,1.012627363204956,0.9703781604766846,-0.9567865133285522,0.008115672506392002,0.609664797782898,256,64,256,0,1.0,0.0,0.3493898808956146,6.8643999099731445,1.7865989208221436,0.9736095070838928,0.9881236553192139,-0.9856182336807251,0.0034624915570020676,0.49476420879364014,288,288,0,1.0,0.0,0.04078091145748769,0.14751756687959036,0.14751756687959036,0.008800964880113801,0.14751756687959036,0.14751756687959036,0.008800964880113801,0.0028695050853866665,0.010736862423394297,0.32999998331069946,0.04078091145748769,0.09379674757515803,0.32999998331069946,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.14751756687959036,0.006490070217599471,0.14102749650677046,0.0,0.0,0.0,0.14751756687959036,0.14751756687959036,0.008800964880113801,0.0028695050853866665,0.010736862423394297,0.32999998331069946,0.04078091145748769,0.09379674757515803,0.32999998331069946,0.14751756687959036,0.006490070217599471,0.14102749650677046,0.0,0.0,0.0,1,0,279,279
base,19,19,312.8648200035095,0.0009902342314377522,0.6068468312422435,0.37111826638380685,0.052600927806148924,0.3185173427065214,0.008183140633627772,0.014222081719587247,0.0015651583671569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10544569186997113,0.7891086162600578,0.35,3.9966138044993085,7.228937069688376e-08,0.0007189804969433074,0.11925909789279103,0.12989174822966257,1.0022082423214822e-09,1.0132795675114419e-06,0.0,0.0009890738003669028,0.0,1.0,1.0,0.033206488005816936,0.06805410981178284,0.04355463112394015,0.05444328772524993,0.9996986210346221,0.9169047037760417,0.12409226844708125,0.00801092991605401,0.0001722107122380597,0.21584919095039368,0.21711048483848572,92.29423231234975,0.09890738003669029,0.01,1.0,0.0,0.5,0.005646489514037967,0.00011846148845506832,0.302542315920194,0.0350640286381046,0.2674782892068227,0.13715190440416336,0.03507379833608866,0.10207810699939728,22.9374973932902,30.8,1.0,0.012161866513391335,0.00033729716912300013,0.3372971534729004,144.04111048380534,202.2,6.51348315939279,0.0038599932566285135,7.124257374850155e-06,0.007124257087707519,2,1e-06,32,64,32,0,1.0,0.0,6.146573543548584,10.860784530639648,9.64931583404541,1.0066946744918823,0.9707301259040833,-0.9604988694190979,-0.0013214349746704102,0.6154215931892395,256,64,256,0,1.0,0.0,0.37440723180770874,6.495487213134766,1.7442162036895752,0.9489082098007202,0.9842047691345215,-0.9865044355392456,0.005680139176547527,0.49165859818458557,288,288,0,1.0,0.0,0.03870571895069627,0.15211361522475877,0.15211361522475877,0.008183697471395135,0.15211361522475877,0.15211361522475877,0.008183697471395135,0.0029530935766657867,0.011303448492002967,0.32999998331069946,0.03870571895069627,0.08661289379098773,0.3100000023841858,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.15211361522475877,0.005619175033643842,0.146494439492623,0.0,0.0,0.0,0.15211361522475877,0.15211361522475877,0.008183697471395135,0.0029530935766657867,0.011303448492002967,0.32999998331069946,0.03870571895069627,0.08661289379098773,0.3100000023841858,0.15211361522475877,0.005619175033643842,0.146494439492623,0.0,0.0,0.0,1,0,279,279
base,20,20,174.80475878715515,0.0009891830623632338,0.3484254668156306,0.14548173248767854,0.03702126033604145,0.10846047128240267,0.007983263147373994,0.016828993847593666,0.0017940839131673177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11519261303401937,0.7696147739319612,0.35,3.3883995532989504,7.414050079053899e-08,0.0007140756895144781,0.030260651217152674,0.1308359235525131,1.0132795935646754e-09,1.0132795523531967e-06,0.0,0.001,0.0,1.0,1.0,0.03666204884648323,0.0663676810140411,0.042475317046046256,0.053094144848485784,0.9996979335943857,0.9167134602864583,0.12373528555035591,0.00780433885132273,0.00017892426694743335,0.21708205342292786,0.21899516880512238,91.4404884265908,0.1,0.01,1.0,0.0,0.5,0.005324986359725396,0.00012312470280448907,0.010481380422910054,0.0013197608292102813,0.009161619345347087,0.13762069791555404,0.03603143971413374,0.10158925677339235,23.058021211624144,30.4,1.0,0.01176453260704875,0.0003515829574704791,0.351582940419515,145.1776262283325,202.03333333333333,6.58584709421403,0.0038441448317219815,6.26557698524266e-06,0.006265576680501302,2,1e-06,32,64,32,0,1.0,0.0,6.004152774810791,10.864363670349121,9.667425155639648,1.0293327569961548,0.9691678881645203,-0.9668977856636047,-0.008390928618609905,0.6210474371910095,256,64,256,0,1.0,0.0,0.37985438108444214,6.557322025299072,1.7359364032745361,1.015131950378418,0.9910951256752014,-0.9827076196670532,0.005547893233597279,0.4835643470287323,288,288,0,1.0,0.0,0.03140058495471535,0.1581991153458754,0.1581991153458754,0.008175836992450058,0.1581991153458754,0.1581991153458754,0.008175836992450058,0.002901111704760936,0.009274397658709148,0.3100000023841858,0.03140058495471535,0.07540469308617793,0.32999998331069946,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1581991153458754,0.004992544049552332,0.15320657069484392,0.0,0.0,0.0,0.1581991153458754,0.1581991153458754,0.008175836992450058,0.002901111704760936,0.009274397658709148,0.3100000023841858,0.03140058495471535,0.07540469308617793,0.32999998331069946,0.1581991153458754,0.004992544049552332,0.15320657069484392,0.0,0.0,0.0,1,0,279,279
